5.812723040580749512e-01	5.277845263481140137e-01	5.408827662467956543e-01
5.812441110610961914e-01	5.277788639068603516e-01	5.408783555030822754e-01
5.812168717384338379e-01	5.277733206748962402e-01	5.408739447593688965e-01
5.811905264854431152e-01	5.277678370475769043e-01	5.408697128295898438e-01
5.811651945114135742e-01	5.277624726295471191e-01	5.408651828765869141e-01
5.811409354209899902e-01	5.277572870254516602e-01	5.408608913421630859e-01
5.811176300048828125e-01	5.277522206306457520e-01	5.408564805984497070e-01
5.810950398445129395e-01	5.277472138404846191e-01	5.408523082733154297e-01
5.810735225677490234e-01	5.277422666549682617e-01	5.408484339714050293e-01
5.810527205467224121e-01	5.277373790740966797e-01	5.408445596694946289e-01
5.810328125953674316e-01	5.277324914932250977e-01	5.408411026000976562e-01
5.810135006904602051e-01	5.277277231216430664e-01	5.408375859260559082e-01
5.809949636459350586e-01	5.277230739593505859e-01	5.408344268798828125e-01
5.809770226478576660e-01	5.277184844017028809e-01	5.408315658569335938e-01
5.809598565101623535e-01	5.277139544486999512e-01	5.408287048339843750e-01
5.809431076049804688e-01	5.277094841003417969e-01	5.408263802528381348e-01
5.809265971183776855e-01	5.277051329612731934e-01	5.408239960670471191e-01
5.809100866317749023e-01	5.277008414268493652e-01	5.408220887184143066e-01
5.808937549591064453e-01	5.276966094970703125e-01	5.408202409744262695e-01
5.808774828910827637e-01	5.276924967765808105e-01	5.408183932304382324e-01
5.808612704277038574e-01	5.276883840560913086e-01	5.408167243003845215e-01
5.808454155921936035e-01	5.276843309402465820e-01	5.408148169517517090e-01
5.808296799659729004e-01	5.276803970336914062e-01	5.408130884170532227e-01
5.808140635490417480e-01	5.276764035224914551e-01	5.408112406730651855e-01
5.807988047599792480e-01	5.276725888252258301e-01	5.408092737197875977e-01
5.807836651802062988e-01	5.276687741279602051e-01	5.408076047897338867e-01
5.807689428329467773e-01	5.276650786399841309e-01	5.408055186271667480e-01
5.807544589042663574e-01	5.276614427566528320e-01	5.408037900924682617e-01
5.807402729988098145e-01	5.276579260826110840e-01	5.408017039299011230e-01
5.807263255119323730e-01	5.276544690132141113e-01	5.407999157905578613e-01
5.807126760482788086e-01	5.276510715484619141e-01	5.407981276512145996e-01
5.806994438171386719e-01	5.276479125022888184e-01	5.407962799072265625e-01
5.806865692138671875e-01	5.276448726654052734e-01	5.407947897911071777e-01
5.806736350059509277e-01	5.276418924331665039e-01	5.407930016517639160e-01
5.806609392166137695e-01	5.276390314102172852e-01	5.407918095588684082e-01
5.806482434272766113e-01	5.276362299919128418e-01	5.407905578613281250e-01
5.806357860565185547e-01	5.276334881782531738e-01	5.407894849777221680e-01
5.806233286857604980e-01	5.276307463645935059e-01	5.407885313034057617e-01
5.806109309196472168e-01	5.276281237602233887e-01	5.407874584197998047e-01
5.805988311767578125e-01	5.276255607604980469e-01	5.407867431640625000e-01
5.805870294570922852e-01	5.276230573654174805e-01	5.407857894897460938e-01
5.805753469467163086e-01	5.276205539703369141e-01	5.407850742340087891e-01
5.805637240409851074e-01	5.276179909706115723e-01	5.407842993736267090e-01
5.805523395538330078e-01	5.276153683662414551e-01	5.407835841178894043e-01
5.805410742759704590e-01	5.276128053665161133e-01	5.407826900482177734e-01
5.805298686027526855e-01	5.276103019714355469e-01	5.407820343971252441e-01
5.805188417434692383e-01	5.276077985763549805e-01	5.407812595367431641e-01
5.805078744888305664e-01	5.276051759719848633e-01	5.407806038856506348e-01
5.804968476295471191e-01	5.276025533676147461e-01	5.407799482345581055e-01
5.804861187934875488e-01	5.275998711585998535e-01	5.407792925834655762e-01
5.804755687713623047e-01	5.275971293449401855e-01	5.407786965370178223e-01
5.804651379585266113e-01	5.275943875312805176e-01	5.407780408859252930e-01
5.804547071456909180e-01	5.275916457176208496e-01	5.407773256301879883e-01
5.804443955421447754e-01	5.275889039039611816e-01	5.407765507698059082e-01
5.804342627525329590e-01	5.275862216949462891e-01	5.407757163047790527e-01
5.804241299629211426e-01	5.275835990905761719e-01	5.407748222351074219e-01
5.804142355918884277e-01	5.275811553001403809e-01	5.407739281654357910e-01
5.804042816162109375e-01	5.275786519050598145e-01	5.407730340957641602e-01
5.803944468498229980e-01	5.275761485099792480e-01	5.407720208168029785e-01
5.803848505020141602e-01	5.275738239288330078e-01	5.407708287239074707e-01
5.803751945495605469e-01	5.275714993476867676e-01	5.407695770263671875e-01
5.803655982017517090e-01	5.275692939758300781e-01	5.407679677009582520e-01
5.803560018539428711e-01	5.275670289993286133e-01	5.407663583755493164e-01
5.803467035293579102e-01	5.275648832321166992e-01	5.407645106315612793e-01
5.803372859954833984e-01	5.275627374649047852e-01	5.407628417015075684e-01
5.803279876708984375e-01	5.275605916976928711e-01	5.407610535621643066e-01
5.803186893463134766e-01	5.275584459304809570e-01	5.407593250274658203e-01
5.803095698356628418e-01	5.275563597679138184e-01	5.407575964927673340e-01
5.803005695343017578e-01	5.275544524192810059e-01	5.407558083534240723e-01
5.802916884422302246e-01	5.275526046752929688e-01	5.407543182373046875e-01
5.802827477455139160e-01	5.275507569313049316e-01	5.407525300979614258e-01
5.802737474441528320e-01	5.275490880012512207e-01	5.407510995864868164e-01
5.802648067474365234e-01	5.275472998619079590e-01	5.407488942146301270e-01
5.802558660507202148e-01	5.275457501411437988e-01	5.407472252845764160e-01
5.802470445632934570e-01	5.275442600250244141e-01	5.407449603080749512e-01
5.802382230758666992e-01	5.275427699089050293e-01	5.407431721687316895e-01
5.802295207977294922e-01	5.275413393974304199e-01	5.407411456108093262e-01
5.802208185195922852e-01	5.275399684906005859e-01	5.407393574714660645e-01
5.802121758460998535e-01	5.275385975837707520e-01	5.407378673553466797e-01
5.802036523818969727e-01	5.275373458862304688e-01	5.407363772392272949e-01
5.801951885223388672e-01	5.275360941886901855e-01	5.407354831695556641e-01
5.801868438720703125e-01	5.275349020957946777e-01	5.407340526580810547e-01
5.801784396171569824e-01	5.275336503982543945e-01	5.407335162162780762e-01
5.801700353622436523e-01	5.275325179100036621e-01	5.407323241233825684e-01
5.801618695259094238e-01	5.275315046310424805e-01	5.407320857048034668e-01
5.801536440849304199e-01	5.275304913520812988e-01	5.407311916351318359e-01
5.801455378532409668e-01	5.275295972824096680e-01	5.407310128211975098e-01
5.801373720169067383e-01	5.275286436080932617e-01	5.407303571701049805e-01
5.801293253898620605e-01	5.275277495384216309e-01	5.407301187515258789e-01
5.801213979721069336e-01	5.275268554687500000e-01	5.407294631004333496e-01
5.801134109497070312e-01	5.275258421897888184e-01	5.407291054725646973e-01
5.801056623458862305e-01	5.275249481201171875e-01	5.407287478446960449e-01
5.800978541374206543e-01	5.275240540504455566e-01	5.407285094261169434e-01
5.800901055335998535e-01	5.275232195854187012e-01	5.407283902168273926e-01
5.800825357437133789e-01	5.275223255157470703e-01	5.407282114028930664e-01
5.800749063491821289e-01	5.275214314460754395e-01	5.407281517982482910e-01
5.800673961639404297e-01	5.275204777717590332e-01	5.407278537750244141e-01
5.800599455833435059e-01	5.275195240974426270e-01	5.407279133796691895e-01
5.800526142120361328e-01	5.275185704231262207e-01	5.407274961471557617e-01
5.800452828407287598e-01	5.275176167488098145e-01	5.407279133796691895e-01
5.800379514694213867e-01	5.275165438652038574e-01	5.407270193099975586e-01
5.800307989120483398e-01	5.275155901908874512e-01	5.407275557518005371e-01
5.800235867500305176e-01	5.275145769119262695e-01	5.407263040542602539e-01
5.800164341926574707e-01	5.275135040283203125e-01	5.407266616821289062e-01
5.800092816352844238e-01	5.275124311447143555e-01	5.407251119613647461e-01
5.800021290779113770e-01	5.275112390518188477e-01	5.407250523567199707e-01
5.799947977066040039e-01	5.275099873542785645e-01	5.407236814498901367e-01
5.799878835678100586e-01	5.275087952613830566e-01	5.407227873802185059e-01
5.799809098243713379e-01	5.275076627731323242e-01	5.407219529151916504e-01
5.799741744995117188e-01	5.275066494941711426e-01	5.407204031944274902e-01
5.799674987792968750e-01	5.275055766105651855e-01	5.407199263572692871e-01
5.799608230590820312e-01	5.275045633316040039e-01	5.407181382179260254e-01
5.799542665481567383e-01	5.275034904479980469e-01	5.407180190086364746e-01
5.799476504325866699e-01	5.275023579597473145e-01	5.407161116600036621e-01
5.799411535263061523e-01	5.275012254714965820e-01	5.407159924507141113e-01
5.799345374107360840e-01	5.275000333786010742e-01	5.407141447067260742e-01
5.799280405044555664e-01	5.274988412857055664e-01	5.407137870788574219e-01
5.799214839935302734e-01	5.274975895881652832e-01	5.407123565673828125e-01
5.799151062965393066e-01	5.274964570999145508e-01	5.407116413116455078e-01
5.799087285995483398e-01	5.274953246116638184e-01	5.407111048698425293e-01
5.799025893211364746e-01	5.274943113327026367e-01	5.407099723815917969e-01
5.798963308334350586e-01	5.274932384490966797e-01	5.407099127769470215e-01
5.798903703689575195e-01	5.274923443794250488e-01	5.407084822654724121e-01
5.798842310905456543e-01	5.274913311004638672e-01	5.407086014747619629e-01
5.798780322074890137e-01	5.274903178215026855e-01	5.407071709632873535e-01
5.798720717430114746e-01	5.274893641471862793e-01	5.407072901725769043e-01
5.798658728599548340e-01	5.274882912635803223e-01	5.407059192657470703e-01
5.798598527908325195e-01	5.274872183799743652e-01	5.407059192657470703e-01
5.798537731170654297e-01	5.274860858917236328e-01	5.407047271728515625e-01
5.798476934432983398e-01	5.274850130081176758e-01	5.407044291496276855e-01
5.798417329788208008e-01	5.274839997291564941e-01	5.407034754753112793e-01
5.798358321189880371e-01	5.274830460548400879e-01	5.407027602195739746e-01
5.798299312591552734e-01	5.274821519851684570e-01	5.407021641731262207e-01
5.798241496086120605e-01	5.274813175201416016e-01	5.407009124755859375e-01
5.798184871673583984e-01	5.274804830551147461e-01	5.407006144523620605e-01
5.798128247261047363e-01	5.274797081947326660e-01	5.406991243362426758e-01
5.798072218894958496e-01	5.274789333343505859e-01	5.406990051269531250e-01
5.798014402389526367e-01	5.274780988693237305e-01	5.406974554061889648e-01
5.797958970069885254e-01	5.274772644042968750e-01	5.406972169876098633e-01
5.797902941703796387e-01	5.274764299392700195e-01	5.406958460807800293e-01
5.797846913337707520e-01	5.274755358695983887e-01	5.406952500343322754e-01
5.797790884971618652e-01	5.274747014045715332e-01	5.406940579414367676e-01
5.797735452651977539e-01	5.274739265441894531e-01	5.406931638717651367e-01
5.797679424285888672e-01	5.274731516838073730e-01	5.406922101974487305e-01
5.797625780105590820e-01	5.274724960327148438e-01	5.406911373138427734e-01
5.797571539878845215e-01	5.274718403816223145e-01	5.406904816627502441e-01
5.797517299652099609e-01	5.274712443351745605e-01	5.406891703605651855e-01
5.797464847564697266e-01	5.274707078933715820e-01	5.406887531280517578e-01
5.797412395477294922e-01	5.274701118469238281e-01	5.406874418258666992e-01
5.797358155250549316e-01	5.274694561958312988e-01	5.406870841979980469e-01
5.797305107116699219e-01	5.274688601493835449e-01	5.406856536865234375e-01
5.797253847122192383e-01	5.274682044982910156e-01	5.406854152679443359e-01
5.797200798988342285e-01	5.274675488471984863e-01	5.406842231750488281e-01
5.797149538993835449e-01	5.274669528007507324e-01	5.406840443611145020e-01
5.797097682952880859e-01	5.274664163589477539e-01	5.406827926635742188e-01
5.797045826911926270e-01	5.274658203125000000e-01	5.406826734542846680e-01
5.796993970870971680e-01	5.274652242660522461e-01	5.406815409660339355e-01
5.796943902969360352e-01	5.274646878242492676e-01	5.406813025474548340e-01
5.796893835067749023e-01	5.274640917778015137e-01	5.406801104545593262e-01
5.796842575073242188e-01	5.274634957313537598e-01	5.406797528266906738e-01
5.796793103218078613e-01	5.274629592895507812e-01	5.406785607337951660e-01
5.796741843223571777e-01	5.274623632431030273e-01	5.406782031059265137e-01
5.796691775321960449e-01	5.274618268013000488e-01	5.406770706176757812e-01
5.796642899513244629e-01	5.274613499641418457e-01	5.406767129898071289e-01
5.796592831611633301e-01	5.274609327316284180e-01	5.406755208969116211e-01
5.796543955802917480e-01	5.274604558944702148e-01	5.406752824783325195e-01
5.796495079994201660e-01	5.274599790573120117e-01	5.406740903854370117e-01
5.796447396278381348e-01	5.274595618247985840e-01	5.406740903854370117e-01
5.796397924423217773e-01	5.274590849876403809e-01	5.406728982925415039e-01
5.796350836753845215e-01	5.274586081504821777e-01	5.406729578971862793e-01
5.796303153038024902e-01	5.274580717086791992e-01	5.406715869903564453e-01
5.796254873275756836e-01	5.274575948715209961e-01	5.406717061996459961e-01
5.796207189559936523e-01	5.274571776390075684e-01	5.406701564788818359e-01
5.796157717704772949e-01	5.274567008018493652e-01	5.406700968742370605e-01
5.796109437942504883e-01	5.274562835693359375e-01	5.406684875488281250e-01
5.796061158180236816e-01	5.274559259414672852e-01	5.406680107116699219e-01
5.796011090278625488e-01	5.274555683135986328e-01	5.406666994094848633e-01
5.795962214469909668e-01	5.274552106857299805e-01	5.406659841537475586e-01
5.795915722846984863e-01	5.274550318717956543e-01	5.406648516654968262e-01
5.795867443084716797e-01	5.274547934532165527e-01	5.406639575958251953e-01
5.795821547508239746e-01	5.274546742439270020e-01	5.406629443168640137e-01
5.795773863792419434e-01	5.274544358253479004e-01	5.406621098518371582e-01
5.795726776123046875e-01	5.274541974067687988e-01	5.406612157821655273e-01
5.795680284500122070e-01	5.274538993835449219e-01	5.406602621078491211e-01
5.795634388923645020e-01	5.274536609649658203e-01	5.406594276428222656e-01
5.795587301254272461e-01	5.274534821510314941e-01	5.406585335731506348e-01
